2026-04-06T11:54:02.956033Z [info     ] Server started in 6.02s        [browser_opener] api_variant=local_dev langgraph_api_version=0.7.24 message='Server started in 6.02s' thread_name='Thread-3 (_open_browser)'
2026-04-06T12:03:57.852061Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:04:04.500362Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:04:07.866884Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:04:14.604097Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:04:17.902221Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:04:24.729080Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:04:27.897212Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:04:29.867354Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_1
2026-04-06T12:04:30.394786Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_0
2026-04-06T12:04:34.884664Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:04:37.975456Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:04:44.969159Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:04:48.013609Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:04:55.183051Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:04:58.054219Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:05:02.192897Z [info     ] 1 change detected              [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:05:05.278516Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:05:08.053554Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:05:15.402415Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:05:18.082170Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:05:25.412849Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:05:25.554419Z [info     ] HTTP Request: POST https://api.smith.langchain.com/v1/metadata/submit "HTTP/1.1 204 No Content" [httpx] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:05:25.560997Z [info     ] Successfully submitted metadata to LangSmith instance [langgraph_api.metadata] api_variant=local_dev langgraph_api_version=0.7.24 n_nodes=0 n_runs=0 thread_name=MainThread
2026-04-06T12:05:25.808875Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:05:28.125324Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:05:30.189407Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_0
2026-04-06T12:05:30.710835Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_1
2026-04-06T12:05:35.639194Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:05:38.142361Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:05:45.679759Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:05:46.053136Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:05:48.197356Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:05:55.868257Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:05:56.254041Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:05:58.275548Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:06:06.045619Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:06:06.413649Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:06:08.265950Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:06:16.300441Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:06:17.399545Z [info     ] 5 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:06:18.307882Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:06:26.391285Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:06:26.762049Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:06:28.380559Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:06:30.695591Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_0
2026-04-06T12:06:31.209782Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_1
2026-04-06T12:06:36.719245Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:06:38.471408Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:06:46.857776Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:06:48.484574Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:06:56.985692Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:06:58.516222Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:07:07.105779Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:07:08.564135Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:07:17.421431Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:07:18.526824Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:07:27.662975Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:07:28.038015Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:07:28.564189Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:07:31.145110Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_0
2026-04-06T12:07:31.688401Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_1
2026-04-06T12:07:38.023079Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:07:39.127234Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:07:48.083055Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:07:48.453528Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:07:48.829239Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:07:58.379121Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:07:58.909794Z [info     ] 7 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:08:08.554458Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:08:08.913839Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:08:11.852859Z [info     ] 3 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:08:18.672661Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:08:19.178080Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:08:28.809745Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:08:29.174553Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:08:31.551833Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_0
2026-04-06T12:08:32.067705Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_1
2026-04-06T12:08:32.486169Z [info     ] 2 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:08:32.903828Z [info     ] 3 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:08:38.913572Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:08:39.279712Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T12:08:49.131485Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
